python LightGCN.py --data_path ./Data/ --dataset ml_modern --proj_path ./ --pretrain -1 --
embed_size 64 --layer_size [64,64,64] --regs [1e-4] --lr 0.001 --batch_size 1024 --epoch 1000 --Ks [10] > lightgcn.txt

n_users=759, n_items=21651
n_interactions=9536
n_train=9059, n_test=477, sparsity=0.00058
already load adj matrix (22410, 22410) 0.00888681411743164
use the pre adjcency matrix
load the pretrained embeddings.
using pretrained initialization
without pretraining.
Epoch 127 [1.7s]: train==[0.00334=0.00154 + 0.00180]
Epoch 128 [1.7s]: train==[0.00585=0.00404 + 0.00180]
Epoch 129 [1.7s]: train==[0.00366=0.00184 + 0.00181]
Epoch 130 [1.7s]: train==[0.00396=0.00216 + 0.00181]
Epoch 131 [1.7s]: train==[0.00462=0.00282 + 0.00180]
Epoch 132 [1.7s]: train==[0.00557=0.00376 + 0.00181]
Epoch 133 [1.7s]: train==[0.00472=0.00291 + 0.00181]
Epoch 134 [1.7s]: train==[0.00513=0.00332 + 0.00181]
Epoch 135 [1.7s]: train==[0.00290=0.00109 + 0.00181]
Epoch 136 [1.7s]: train==[0.00443=0.00261 + 0.00181]
Epoch 137 [1.7s]: train==[0.00462=0.00280 + 0.00183]
Epoch 138 [1.7s]: train==[0.00354=0.00173 + 0.00182]
Epoch 139 [1.7s]: train==[0.00485=0.00304 + 0.00182]
Epoch 140: train==[0.00377=0.00194 + 0.00183 + 0.00000], hit=[0.99209], ndcg=[0.97703], mrr=[0.97198]
Epoch 140 [3.7s + 1.2s]: test==[0.00377=0.00194 + 0.00183 + 0.00000], hit=[0.05031], ndcg=[0.03396], mrr=[0.02894]
Epoch 141 [1.7s]: train==[0.00588=0.00407 + 0.00181]
Epoch 142 [1.7s]: train==[0.00424=0.00240 + 0.00183]
Epoch 143 [1.7s]: train==[0.00483=0.00300 + 0.00184]
Epoch 144 [1.7s]: train==[0.00449=0.00265 + 0.00185]
Epoch 145 [1.7s]: train==[0.00523=0.00340 + 0.00184]
Epoch 146 [1.7s]: train==[0.00617=0.00433 + 0.00184]
Epoch 147 [1.7s]: train==[0.00530=0.00345 + 0.00184]
Epoch 148 [1.7s]: train==[0.00339=0.00154 + 0.00185]
Epoch 149 [1.7s]: train==[0.00449=0.00264 + 0.00185]
Epoch 150 [1.7s]: train==[0.00518=0.00333 + 0.00184]
Epoch 151 [1.7s]: train==[0.00372=0.00187 + 0.00185]
Epoch 152 [1.7s]: train==[0.00401=0.00215 + 0.00186]
Epoch 153 [1.7s]: train==[0.00380=0.00195 + 0.00185]
Epoch 154 [1.7s]: train==[0.00469=0.00282 + 0.00186]
Epoch 155 [1.7s]: train==[0.00380=0.00196 + 0.00185]
Epoch 156 [1.7s]: train==[0.00375=0.00187 + 0.00188]
Epoch 157 [1.7s]: train==[0.00450=0.00263 + 0.00187]
Epoch 158 [1.7s]: train==[0.00387=0.00202 + 0.00185]
Epoch 159 [1.7s]: train==[0.00433=0.00247 + 0.00186]
Epoch 160: train==[0.00380=0.00193 + 0.00187 + 0.00000], hit=[0.99605], ndcg=[0.98239], mrr=[0.97781]
Epoch 160 [3.8s + 1.2s]: test==[0.00380=0.00193 + 0.00187 + 0.00000], hit=[0.05451], ndcg=[0.03207], mrr=[0.02520]
Epoch 161 [1.7s]: train==[0.00303=0.00117 + 0.00186]
Epoch 162 [1.7s]: train==[0.00404=0.00217 + 0.00187]
Epoch 163 [1.7s]: train==[0.00356=0.00171 + 0.00185]
Epoch 164 [1.7s]: train==[0.00349=0.00160 + 0.00189]
Epoch 165 [1.7s]: train==[0.00360=0.00172 + 0.00188]
Epoch 166 [1.7s]: train==[0.00451=0.00262 + 0.00188]
Epoch 167 [1.7s]: train==[0.00399=0.00211 + 0.00188]
Epoch 168 [1.7s]: train==[0.00358=0.00169 + 0.00189]
Epoch 169 [1.7s]: train==[0.00455=0.00265 + 0.00190]
Epoch 170 [1.7s]: train==[0.00358=0.00169 + 0.00189]
Epoch 171 [1.7s]: train==[0.00275=0.00087 + 0.00188]
Epoch 172 [1.7s]: train==[0.00484=0.00295 + 0.00190]
Epoch 173 [1.7s]: train==[0.00287=0.00098 + 0.00189]
Epoch 174 [1.7s]: train==[0.00421=0.00231 + 0.00189]
Epoch 175 [1.7s]: train==[0.00476=0.00286 + 0.00189]
Epoch 176 [1.7s]: train==[0.00433=0.00245 + 0.00189]
Epoch 177 [1.7s]: train==[0.00368=0.00178 + 0.00189]
